Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,Price_Crore
72.8612,18.9462,1,3,1,1,1,2.73,1.92,7.42
72.8817,19.0014,2,2,1,1,1,1.39,1.63,9.97
72.8508,18.9673,14,3,1,1,1,2.79,3.42,9.28
72.8351,18.8921,2,3,1,1,1,0.98,1.05,8.15
72.8682,19.0608,0,3,2,3,0,0.58,0.66,18.02
72.8773,18.9588,25,2,1,1,1,0.98,0.88,7.78
72.8791,18.8993,43,3,2,2,2,5.6,4.04,4.16
72.7917,18.9089,12,4,3,3,1,1.19,0.92,12.2
72.8471,19.0421,50,3,1,1,2,1.74,1.72,5.79
72.8588,18.8768,6,3,2,2,1,8.29,6.7,5.54
72.8147,19.0308,4,3,2,2,0,5.64,4.6,5.83
72.8201,18.9451,19,3,1,1,1,4.9,3.5,4.8
72.843,18.875,40,4,3,3,2,2.86,2.51,7.34
72.8643,18.9674,23,3,2,2,1,0.43,0.5,13.21
72.8991,18.9955,50,3,1,1,0,1.12,0.9,4.78
72.8359,18.9988,23,3,2,2,2,0.63,0.5,15.05
72.8174,18.8685,39,4,3,4,2,0.78,0.65,8.76
72.8071,18.939,44,4,2,2,1,6.4,6.49,3.4
72.8859,18.9984,7,4,2,2,0,2.53,3.13,14.43
72.87,18.9703,0,2,1,1,1,3.52,2.77,9.23
72.897,19.0012,23,3,2,2,2,3.31,3.18,11.8
72.8908,19.0527,14,2,1,1,0,0.42,0.37,8.48
72.7974,19.0462,21,2,1,1,1,1.63,1.35,4.28
72.8971,18.9134,21,4,3,3,0,7.18,5.38,5.8
72.802,18.9096,42,3,2,2,1,7.19,6.98,2.41
72.8129,18.9358,6,3,2,2,1,4.2,3.69,7.05
72.8635,19.0497,4,4,2,3,1,5.19,5.33,15.21
72.8546,19.0447,5,3,2,2,1,5.07,6.03,10.85
72.8537,18.8761,24,4,3,4,0,4.2,3.1,7.38
72.8064,18.9635,41,3,2,2,2,1.84,1.68,4.98
72.7851,18.9915,13,4,2,2,1,3.69,2.7,8.31
72.8862,18.8821,6,3,2,2,1,0.79,0.68,9.29
72.86,19.0181,25,2,1,1,0,0.77,0.58,7.13
72.8855,18.9768,12,4,3,3,1,0.2,0.16,23.07
72.8015,18.8718,8,2,1,1,0,2.25,1.6,4.47
72.8284,19.0494,17,3,1,1,1,0.59,0.5,11.61
72.8367,18.8682,6,4,2,2,0,1.07,1.04,9.58
72.8758,18.992,2,3,2,2,1,0.94,0.68,18.06
72.853,18.9849,30,4,2,2,1,6.53,4.94,9.0
72.8573,18.9489,4,3,2,2,1,0.97,0.66,9.6
72.8466,18.9305,20,3,2,3,1,2.13,1.75,8.08
72.8835,18.8863,21,4,3,3,1,5.77,4.39,7.82
72.8292,18.932,14,2,1,1,0,8.09,7.45,2.07
72.8685,18.9505,5,3,1,1,2,1.93,1.69,13.85
72.8709,18.9218,4,4,3,3,1,0.75,0.91,13.61
72.8721,18.8769,3,2,1,1,0,4.86,5.03,3.72
72.8265,19.0052,3,3,2,2,1,4.88,3.49,13.17
72.8379,18.9113,2,3,2,2,1,0.52,0.35,10.76
72.8417,18.9839,3,2,1,1,0,4.14,4.25,7.28
72.7947,19.0536,16,4,2,2,0,0.83,0.84,8.63
72.8848,19.022,4,5,3,3,1,3.92,4.54,20.2
72.8337,18.9217,6,2,1,1,0,0.57,0.46,5.37
72.8148,19.0351,9,5,3,3,0,2.68,3.3,10.69
72.788,19.0565,8,4,3,3,2,9.23,6.69,7.84
72.8117,18.9206,16,3,1,1,2,2.46,2.1,6.57
72.8969,18.9757,6,2,1,1,0,0.26,0.31,9.64
72.8085,19.0023,12,2,1,1,0,2.08,2.38,4.11
72.7854,18.9797,37,2,1,1,1,4.72,3.45,2.26
72.7885,18.9825,15,3,2,2,1,1.41,1.04,8.08
72.8693,19.0338,3,3,1,1,0,0.91,0.63,12.74
72.8822,18.95,14,4,3,3,1,0.22,0.19,22.47
72.7929,18.9485,31,4,3,3,1,9.8,6.78,4.44
72.8311,18.9852,5,3,1,1,1,2.15,1.59,12.13
72.895,18.8818,23,3,2,2,1,1.93,1.65,7.31
72.8258,18.993,7,3,2,2,0,6.39,4.77,9.95
72.8871,18.934,36,3,2,2,0,2.04,1.71,4.9
72.7844,18.9907,7,2,1,1,2,0.98,1.09,6.15
72.8196,18.9145,2,4,2,2,2,2.59,1.96,11.72
72.8543,19.0541,4,2,1,1,2,11.36,7.64,5.43
72.7907,18.948,27,3,2,2,0,4.42,3.42,4.81
72.875,19.0006,12,3,1,1,2,3.46,2.97,10.84
72.8387,18.8929,11,4,3,3,0,0.11,0.1,11.62
72.8616,18.9578,4,2,1,1,1,5.45,4.27,7.56
72.854,18.917,5,4,3,4,0,1.93,1.82,12.0
72.7887,18.9245,13,3,2,2,0,0.1,0.12,8.43
72.8975,18.9711,11,2,1,1,1,3.03,2.33,8.51
72.8055,18.9538,0,4,2,2,0,1.98,2.18,9.36
72.8787,18.8929,12,2,1,1,2,2.71,1.95,4.99
72.836,19.0047,0,3,1,1,2,0.37,0.39,16.36
72.7976,19.0356,5,4,3,3,0,2.57,2.29,10.48
72.8643,19.039,18,3,1,1,1,4.94,4.87,7.72
72.8079,19.0498,11,2,1,1,0,2.26,1.54,4.24
72.8653,18.8761,12,5,3,3,1,4.48,5.2,9.24
72.8652,18.8807,6,5,3,3,2,5.25,4.59,11.73
72.8571,19.0175,50,3,2,2,1,2.92,2.99,6.28
72.8864,18.9827,37,4,3,3,2,1.41,1.07,15.59
72.8532,18.8979,5,3,1,1,0,4.23,3.15,5.6
72.8849,18.9062,50,3,2,2,0,0.5,0.54,3.32
72.8079,18.9425,9,3,1,1,1,1.66,1.48,6.49
72.8387,19.0561,18,4,3,4,0,0.49,0.45,20.17
72.8922,19.061,21,4,2,2,0,1.71,1.22,14.12
72.8657,18.8706,14,2,1,1,1,0.56,0.65,4.72
72.8082,18.9877,8,2,1,1,2,3.11,2.22,5.41
72.8782,18.9453,7,4,2,2,0,2.98,2.01,8.74
72.8628,18.9702,0,2,1,1,0,2.31,1.76,8.6
72.8816,19.0278,7,2,1,1,1,1.99,1.55,9.46
72.8328,18.9551,13,4,3,3,1,4.58,4.58,15.62
72.881,18.9433,16,2,1,1,1,0.93,0.92,4.71
72.8301,18.8873,3,2,1,1,1,1.8,1.94,5.07
72.8264,18.9461,26,3,2,3,1,4.81,3.49,5.75
72.7995,18.8783,1,4,2,3,1,0.84,0.99,12.78
72.8178,19.0255,6,3,2,2,1,2.06,1.4,8.85
72.8623,18.9639,12,4,2,2,1,1.46,1.82,17.02
72.8159,18.9017,31,4,3,3,1,0.62,0.66,9.11
72.8639,18.9724,27,3,2,2,1,2.95,2.1,11.26
72.7964,18.9064,5,3,2,2,1,3.62,2.68,8.07
72.881,18.9984,10,3,2,2,0,1.91,1.35,13.46
72.8767,19.0426,1,4,2,2,1,11.22,10.79,6.9
72.8586,18.8764,4,4,3,3,0,3.61,3.11,9.75
72.8232,18.8908,21,2,1,1,2,2.02,1.97,4.5
72.7859,18.9402,13,2,1,1,1,0.17,0.17,5.19
72.8382,18.8894,6,4,2,2,1,4.72,5.89,7.39
72.8503,19.0382,9,3,2,2,0,6.88,8.22,7.06
72.8249,18.8817,1,4,2,3,1,1.45,1.05,12.35
72.8582,19.0299,6,5,3,3,1,2.4,1.69,24.75
72.8493,19.0362,50,2,1,1,2,14.64,10.13,1.58
72.7914,19.007,19,2,1,1,1,0.42,0.32,5.31
72.817,18.9471,13,4,3,3,1,0.49,0.46,12.63
72.8588,18.9805,6,4,3,3,1,4.75,5.3,16.41
72.8591,18.8951,1,2,1,1,1,10.91,7.33,2.99
72.7899,19.0327,0,4,3,3,1,0.76,0.79,14.89
72.7968,18.9173,1,4,3,3,2,0.81,0.6,15.82
72.8098,18.9611,2,4,2,2,2,4.59,3.55,10.4
72.8521,18.9852,4,4,3,3,0,1.06,1.03,21.49
72.8072,19.0578,14,3,1,1,1,3.72,4.02,5.61
72.866,19.0188,12,2,1,1,0,3.52,2.62,6.74
72.8802,18.9434,16,3,2,2,2,3.39,2.48,7.51
72.8739,18.8945,30,4,2,2,1,1.61,1.76,7.38
72.8448,19.0617,5,2,1,1,0,1.71,1.29,8.65
72.7997,18.9657,50,4,2,2,2,1.55,1.15,5.46
72.8747,18.8805,3,3,2,2,2,1.06,1.17,10.3
72.8592,18.9332,10,3,2,2,1,2.28,1.59,8.24
72.8739,18.9991,8,4,2,2,0,0.91,1.06,17.26
72.7935,19.0141,19,4,2,2,0,3.61,2.43,7.28
72.8343,19.0139,16,3,1,1,1,0.69,0.78,11.71
72.8233,19.0371,1,3,1,1,2,2.89,2.9,13.0
72.8148,19.0143,35,5,3,3,0,4.69,4.05,6.21
72.8006,19.0457,14,4,3,3,1,0.59,0.65,11.9
72.8054,18.9831,0,3,1,1,2,1.39,1.45,8.47
72.8712,18.9967,50,4,2,2,0,15.46,13.1,1.62
72.8901,19.0554,7,3,2,2,0,0.33,0.33,15.38
72.8854,18.8984,19,3,2,2,1,1.55,1.1,7.4
72.8545,19.0008,12,4,3,3,1,1.54,1.03,21.65
72.8616,18.8872,1,2,1,1,0,0.89,0.86,5.27
72.8805,19.0445,2,2,1,1,1,5.2,5.42,6.95
72.847,19.0081,9,3,2,2,1,0.5,0.42,17.05
72.818,18.9026,12,2,1,1,2,5.68,4.75,3.51
72.8215,19.0003,6,3,1,1,0,1.63,1.21,11.55
72.8163,18.9869,6,3,1,1,0,1.43,1.48,6.31
72.859,19.0009,11,2,1,1,1,2.26,2.64,8.22
72.8721,18.9069,6,4,3,3,1,3.02,2.52,11.28
72.8094,19.0585,12,4,3,3,0,1.94,2.07,10.24
72.8867,19.048,7,3,2,2,1,0.75,0.5,17.0
72.8659,18.9478,6,3,2,3,1,3.99,2.7,8.77
72.8308,18.9575,40,2,1,1,0,1.22,0.82,5.09
72.7942,18.9965,36,4,3,3,1,0.52,0.52,8.1
72.8405,19.0293,9,4,3,3,2,7.47,6.27,14.65
72.8933,18.8778,1,3,1,1,1,0.64,0.76,7.82
72.7895,18.9144,20,4,3,3,2,2.25,1.72,11.01
72.8687,19.0004,12,4,2,2,0,1.69,2.05,15.06
72.7971,18.8812,19,2,1,1,1,4.46,3.78,3.34
72.8548,18.925,2,2,1,1,1,4.26,4.66,4.18
72.8418,18.8801,3,3,1,1,1,4.11,3.9,6.36
72.8569,19.0504,31,4,3,4,2,0.09,0.1,20.54
72.8118,19.0133,15,3,2,2,2,1.4,1.03,8.96
72.7883,18.9537,4,3,2,2,1,3.16,3.09,7.88
72.803,18.9136,4,4,3,4,2,0.45,0.47,16.77
72.8899,19.0238,1,4,3,3,1,9.55,10.09,9.36
72.7914,19.0411,10,2,1,1,1,4.47,4.02,3.78
72.8441,18.954,19,3,1,1,2,5.53,6.83,6.83
72.8927,19.0235,13,3,1,1,0,3.95,3.44,8.68
72.8957,19.0015,19,2,1,1,2,3.6,2.87,7.57
72.8805,18.9002,5,2,1,1,0,1.05,0.96,5.37
72.8266,19.0452,38,3,2,3,1,1.02,0.89,10.66
72.8952,18.9164,1,3,2,2,2,0.19,0.15,11.8
72.8965,18.9316,4,5,3,3,0,1.35,0.95,13.43
72.8353,19.017,19,3,2,2,1,1.57,1.08,13.45
72.8778,18.9802,50,4,3,3,2,1.4,1.07,11.69
72.8542,18.9154,2,2,1,1,0,0.27,0.24,5.3
72.8863,18.8897,5,4,2,2,1,0.33,0.26,11.9
72.8889,18.9098,4,3,2,2,1,0.88,0.7,10.07
72.8353,19.0433,22,3,2,2,2,1.1,0.84,14.63
72.8624,18.9694,36,2,1,1,0,9.6,10.38,2.26
72.8318,18.8932,2,4,3,3,1,2.86,2.99,11.51
72.811,18.9391,24,5,3,3,2,0.64,0.74,12.47
72.8748,19.0406,1,4,3,3,1,8.56,8.12,12.22
72.8203,18.9654,12,4,3,3,0,3.04,2.74,16.45
72.7874,19.0349,2,3,2,3,0,4.35,4.6,7.35
72.8296,18.9031,13,3,2,2,2,1.74,1.83,8.58
72.8548,18.8952,14,4,3,4,0,6.54,4.69,7.76
72.8051,18.98,0,2,1,1,0,8.6,9.41,2.65
72.8827,19.0142,6,4,2,2,1,4.03,3.7,15.61
72.856,18.9531,11,4,2,2,1,3.74,3.88,14.59
72.7918,18.9737,47,2,1,1,1,3.15,2.55,2.28
72.8595,18.9435,19,3,2,2,1,1.87,1.49,7.45
72.8173,19.0471,11,4,3,4,1,1.68,2.01,11.97
72.838,18.9938,23,2,1,1,0,1.47,1.03,6.59
72.867,19.0404,10,5,3,3,0,0.41,0.28,23.67
72.8103,19.019,24,3,2,2,0,3.6,3.92,4.97
72.8532,18.8949,15,3,1,1,1,0.35,0.31,6.87
72.8058,18.939,26,2,1,1,2,1.21,0.82,4.59
72.8599,19.0272,2,5,3,3,1,5.15,5.17,19.33
72.8722,18.9653,6,2,1,1,2,3.84,4.33,8.42
72.8099,18.9385,20,4,2,2,2,5.24,5.13,7.0
72.8752,18.9341,2,4,3,3,1,4.98,4.75,9.49
72.8698,19.0261,5,4,2,2,1,2.67,2.81,17.44
72.8009,18.8757,0,2,1,1,1,1.7,1.18,6.04
72.8229,18.8745,15,3,2,2,2,8.58,6.68,4.96
72.8736,19.0139,2,2,1,1,0,0.63,0.47,9.85
72.8694,18.8673,50,4,2,2,1,0.56,0.65,5.19
72.8409,19.0085,42,4,2,2,1,5.86,4.3,7.65
72.8682,18.9914,5,4,2,3,1,3.12,2.23,19.08
72.8991,19.0063,12,4,2,2,0,1.79,2.07,14.76
72.8231,18.9065,7,2,1,1,0,3.21,2.89,4.36
72.8626,18.898,3,3,2,2,1,0.11,0.1,10.05
72.8886,18.9694,12,5,3,4,1,1.57,1.22,25.12
72.8188,18.911,1,3,2,2,0,0.53,0.55,9.47
72.8952,18.8805,22,2,1,1,1,7.66,6.52,2.63
72.8086,18.9237,33,2,1,1,1,0.13,0.1,3.34
72.8369,18.8924,0,2,1,1,1,2.06,1.74,5.16
72.8331,18.8901,27,4,3,3,2,3.11,3.7,8.04
72.7932,18.9277,10,2,1,1,1,1.64,1.84,5.24
72.8617,18.9161,21,2,1,1,1,0.96,0.95,4.8
72.846,19.0544,3,3,2,2,2,1.29,1.06,19.16
72.8698,18.8904,13,3,1,1,1,0.25,0.3,7.04
72.8826,18.9208,44,2,1,1,1,5.27,5.86,1.77
72.7893,18.9037,7,2,1,1,2,0.46,0.31,5.85
72.8058,18.9548,34,3,2,2,1,3.78,2.65,5.35
72.7998,18.9519,13,3,2,2,2,0.52,0.56,9.78
72.8984,18.8728,0,4,2,2,2,2.74,3.25,11.46
72.8025,19.0145,31,2,1,1,1,4.69,3.27,3.02
72.8866,19.0136,33,3,1,1,2,1.39,1.23,9.26
72.8626,19.062,32,3,1,1,0,2.15,2.07,7.1
72.833,18.9317,15,3,2,2,2,0.65,0.57,9.12
72.887,18.9164,0,2,1,1,2,1.18,0.89,6.7
72.8104,18.929,50,2,1,1,1,0.49,0.5,2.88
72.7851,18.8836,43,4,2,2,1,6.16,4.93,4.3
72.8479,19.026,35,3,2,2,2,3.47,3.68,8.95
72.8938,19.0087,4,2,1,1,1,3.1,2.63,9.31
72.8345,18.9921,2,3,2,2,2,1.88,2.23,17.6
72.8831,19.0523,12,2,1,1,1,3.91,4.18,7.17
72.788,18.8925,2,2,1,1,1,1.29,1.18,5.55
72.7869,18.9875,14,3,2,2,1,3.89,3.45,6.5
72.8999,18.9335,17,3,1,1,1,1.27,1.43,5.77
72.8692,19.0009,24,2,1,1,0,1.23,1.06,6.81
72.8558,18.8715,8,3,2,3,2,0.13,0.1,11.84
72.7898,18.973,23,4,3,3,1,4.92,3.37,8.09
72.7843,18.9949,9,4,2,2,1,0.7,0.74,10.76
72.8276,18.9677,33,3,1,1,1,2.1,1.52,7.75
72.8876,18.9671,14,3,2,2,1,4.63,5.58,10.24
72.8306,18.9164,5,3,2,2,0,3.32,3.05,7.08
72.8053,19.0008,5,2,1,1,0,5.99,4.62,3.49
72.8915,18.9395,7,3,2,3,1,6.98,8.13,4.88
72.8213,19.0385,3,3,2,2,1,0.15,0.1,18.74
72.8031,18.994,23,4,3,3,1,0.26,0.28,11.47
72.89,18.9659,0,3,2,2,1,0.74,0.64,18.47
72.8616,19.0593,1,4,2,3,2,3.79,4.07,19.55
72.8409,19.0565,8,3,2,3,1,1.98,2.16,16.56
72.8763,18.9264,1,3,2,2,2,0.44,0.38,11.65
72.8553,18.9221,37,3,2,2,0,0.31,0.29,5.22
72.8804,19.0664,30,4,2,2,2,4.27,4.44,10.91
72.8881,19.0394,42,4,3,3,1,0.39,0.35,13.34
72.7961,18.8878,8,2,1,1,0,3.68,2.93,3.97
72.8613,19.0139,8,4,3,4,1,1.75,1.8,23.06
72.8916,19.0599,2,4,3,3,0,4.02,3.14,17.9
72.8358,18.9561,9,3,2,2,1,2.28,1.83,14.92
72.8272,18.9089,24,2,1,1,0,9.66,10.39,1.87
72.8493,18.9843,34,4,3,4,0,6.64,5.97,8.87
72.8772,18.9239,1,3,2,3,1,8.42,5.91,5.54
72.802,18.9734,8,3,2,3,1,9.31,8.55,4.3
72.8825,19.0391,9,3,1,1,1,6.34,6.74,7.62
72.784,18.8705,7,2,1,1,0,2.69,2.68,4.54
72.809,18.8928,33,3,2,2,0,3.54,3.39,3.92
72.8068,19.0441,0,3,2,2,0,1.1,1.0,9.01
72.8625,18.9429,0,4,2,2,1,0.36,0.3,12.75
72.823,18.9148,1,4,2,2,1,1.51,1.12,11.25
72.7962,18.9421,14,2,1,1,1,3.93,2.68,4.26
72.8556,19.0267,18,4,3,3,1,0.17,0.19,21.27
72.8609,19.0623,2,4,3,4,1,6.89,5.23,17.01
72.8603,18.9331,2,3,2,2,1,5.96,6.31,6.34
72.8136,19.0622,22,4,3,3,1,0.42,0.46,10.69
72.8714,18.8918,12,3,2,2,1,18.57,12.44,2.05
72.8365,18.981,32,3,2,2,0,1.6,1.27,10.37
72.8028,18.9881,14,4,3,4,1,2.71,3.25,10.0
72.8524,18.9948,8,2,1,1,0,0.15,0.17,9.24
72.7933,18.8727,21,4,2,3,0,3.66,3.85,6.76
72.8123,18.9109,2,3,1,1,0,1.64,1.31,6.44
72.8951,18.973,50,2,1,1,0,0.12,0.11,3.91
72.7929,18.9701,9,3,2,2,0,2.92,2.31,6.91
72.8714,18.9017,7,4,2,2,2,4.26,3.34,9.73
72.8612,18.8784,14,3,1,1,0,3.74,3.23,4.84
72.853,18.9231,6,2,1,1,1,0.53,0.37,5.57
72.8723,18.8826,1,2,1,1,2,3.65,3.71,5.25
72.8178,19.0133,6,3,2,2,1,0.87,1.04,9.25
72.8625,19.0544,23,4,3,3,1,3.28,3.62,14.82
72.8286,19.0516,20,5,3,3,1,1.64,1.17,21.48
72.8544,18.9226,10,4,2,2,2,0.69,0.73,11.94
72.8629,19.0666,2,2,1,1,1,3.69,4.6,7.21
72.8676,19.0475,7,3,2,3,1,6.33,5.71,11.53
72.8289,19.0005,50,4,3,3,2,0.95,0.65,11.42
72.8015,19.0024,9,2,1,1,1,5.47,3.98,3.62
72.8785,18.8913,21,5,3,3,0,0.55,0.49,10.98
72.8967,18.9076,1,4,3,4,1,1.09,1.22,14.6
72.8605,18.9775,6,4,2,2,1,1.7,1.42,19.05
72.8708,18.9776,12,3,1,1,2,0.89,0.86,13.52
72.8246,18.9397,11,4,3,3,2,6.3,6.86,7.91
72.8778,19.015,15,3,2,2,1,10.07,8.64,6.41
72.8716,19.0471,0,4,2,2,1,3.11,3.24,17.68
72.8962,19.0628,5,2,1,1,1,1.81,1.67,9.51
72.8905,18.8892,28,4,2,2,1,0.29,0.21,8.46
72.8137,18.9493,0,3,2,2,1,9.64,8.74,4.18
72.8247,19.0407,14,3,1,1,1,3.59,2.74,9.68
72.8395,19.0137,0,3,1,1,0,7.36,8.12,6.18
72.7979,18.8926,23,4,2,3,0,0.88,0.98,8.51
72.7844,18.8742,23,3,1,1,2,1.43,1.06,6.05
72.8969,19.0223,21,3,1,1,1,0.81,1.01,10.51
72.8162,18.9353,25,4,3,3,1,9.45,6.43,5.15
72.7942,19.0257,2,3,1,1,0,0.78,0.63,7.16
72.8208,18.9736,8,2,1,1,1,2.0,1.99,8.73
72.8147,19.0313,2,2,1,1,1,0.31,0.36,6.14
72.8215,19.0414,4,4,3,3,1,0.91,0.67,24.61
72.8103,18.9029,10,2,1,1,1,0.12,0.1,5.55
72.8111,18.9017,36,2,1,1,2,0.15,0.15,3.84
72.7916,18.9214,6,5,3,3,0,0.84,0.66,13.81
72.8554,18.994,4,2,1,1,1,1.33,1.09,9.65
72.8337,18.9884,25,2,1,1,2,5.23,6.24,5.59
72.82,19.0441,2,3,1,1,1,1.92,2.3,6.61
72.7971,18.9971,0,2,1,1,0,0.36,0.29,5.97
72.8281,19.0342,0,3,2,2,1,1.12,0.76,17.95
72.8035,18.9494,10,2,1,1,1,0.14,0.1,5.51
72.8439,19.0665,6,3,2,2,0,10.47,7.19,7.3
72.8748,18.9375,36,3,2,2,0,0.98,0.76,4.85
72.8258,18.9385,32,2,1,1,0,2.25,2.5,2.71
72.8645,18.8939,9,2,1,1,1,2.08,2.16,4.85
72.8964,18.9243,30,4,3,3,2,6.95,4.82,6.48
72.7916,19.031,7,3,2,3,1,5.41,3.75,7.61
72.8015,19.0352,22,3,2,2,1,3.26,2.83,5.95
72.8133,19.0567,5,3,2,2,0,3.37,2.39,7.12
72.8198,18.8907,0,2,1,1,0,0.83,0.73,5.62
72.7872,18.8794,23,3,2,2,1,6.54,6.55,4.54
72.816,19.0637,4,4,2,3,1,2.25,2.64,10.68
72.7941,18.8837,4,4,3,3,1,4.69,4.64,9.73
72.8906,19.0071,8,2,1,1,0,0.32,0.25,8.75
72.8444,18.9205,5,4,2,2,1,2.65,3.13,9.73
72.8943,19.0302,21,3,2,2,1,4.13,3.95,9.96
72.8703,18.889,19,3,2,3,1,7.32,5.72,4.92
72.7901,18.8941,15,4,3,3,2,0.65,0.61,13.1
72.8746,18.9791,3,2,1,1,1,0.34,0.39,10.8
72.8201,19.0621,20,2,1,1,1,4.88,5.8,5.6
72.8676,19.0594,3,3,2,2,1,2.0,1.82,16.07
72.8796,19.0033,49,2,1,1,1,4.4,3.58,3.28
72.8643,18.8881,5,3,2,3,1,0.98,1.14,10.05
72.843,19.0504,0,2,1,1,1,5.13,4.43,7.89
72.8069,18.9897,1,4,2,2,2,0.95,1.03,12.97
72.8622,18.8718,12,5,3,3,0,5.16,4.2,8.86
72.8302,18.9506,3,2,1,1,2,4.17,3.81,8.28
72.8914,18.9273,30,5,3,3,1,1.34,1.11,10.13
72.8909,18.8879,20,3,2,2,0,3.02,3.51,5.38
72.8778,18.9888,22,3,1,1,1,3.78,3.99,8.3
72.893,18.9935,1,5,3,4,2,0.22,0.19,35.47
72.8193,18.9352,1,3,2,2,0,1.48,1.18,8.5
72.8587,19.0108,17,3,2,2,1,1.9,1.34,13.63
72.8238,18.8935,26,4,2,2,1,3.95,4.35,6.37
72.8954,18.8839,10,5,3,3,2,0.98,1.19,15.06
72.7957,18.9291,8,4,3,3,1,4.09,3.58,10.17
72.8213,19.0213,7,4,2,2,1,0.54,0.41,20.17
72.8711,18.9687,48,3,1,1,1,3.39,2.63,5.31
72.8675,18.9535,14,3,2,2,1,1.0,1.09,15.1
72.8503,18.948,14,4,2,2,0,1.65,1.31,8.72
72.8493,19.0359,10,3,1,1,0,0.1,0.1,11.91
72.8137,18.9865,50,4,2,3,0,3.16,2.86,3.55
72.8101,18.9402,8,2,1,1,2,3.18,2.27,5.13
72.8029,18.9174,3,4,2,2,1,5.79,4.22,8.27
72.8277,18.9589,2,2,1,1,1,3.21,2.38,9.37
72.799,18.944,23,3,2,2,0,5.3,4.9,4.43
72.7927,19.0302,7,3,1,1,0,12.32,8.33,2.91
72.7869,18.9475,1,3,2,2,1,6.54,4.67,6.16
72.7883,18.9187,40,3,2,2,1,0.18,0.2,5.81
72.8942,18.952,2,3,2,2,1,3.46,2.54,15.54
72.8974,18.9243,7,2,1,1,0,4.06,3.46,3.86
72.8499,19.0126,10,2,1,1,2,4.9,3.54,7.88
72.8251,19.0022,29,3,1,1,2,1.92,1.43,9.99
72.8952,18.9924,21,3,2,2,1,0.15,0.1,14.55
72.8024,18.9651,23,4,2,2,1,0.29,0.2,9.09
72.8887,18.9869,17,2,1,1,0,15.44,10.65,2.15
72.851,18.8862,50,3,2,2,0,3.17,2.9,3.3
72.8145,18.926,25,2,1,1,1,6.08,4.85,3.0
72.8215,19.0605,20,4,2,2,0,1.29,1.2,14.15
72.8948,18.9768,2,3,1,1,0,0.19,0.2,13.0
72.8443,19.0469,18,4,3,3,1,1.71,1.57,19.13
72.8476,18.9203,0,2,1,1,1,2.2,1.72,5.34
72.7854,18.8706,12,3,2,2,2,3.26,3.45,7.66
72.8872,18.905,34,2,1,1,1,3.23,2.68,2.89
72.8708,18.8961,11,2,1,1,0,1.23,1.46,4.32
72.821,18.9327,1,2,1,1,2,0.26,0.2,6.73
72.8362,18.9843,3,4,3,3,2,4.19,4.27,19.9
72.8692,19.0187,29,3,2,2,2,6.42,4.54,9.02
72.7863,18.8903,15,2,1,1,1,0.66,0.54,5.39
72.7858,18.9224,5,3,1,1,1,4.98,4.28,5.31
72.8069,18.9915,9,3,2,2,0,7.79,6.04,4.71
72.8417,18.9405,5,2,1,1,0,2.63,1.94,4.49
72.8836,18.9208,8,4,2,2,2,3.5,2.44,10.4
72.8525,18.8711,5,2,1,1,1,0.44,0.41,5.66
72.805,18.8761,50,3,2,2,2,0.44,0.37,4.47
72.8714,19.0311,2,3,2,3,2,1.7,1.21,20.19
72.8939,18.9732,5,4,2,2,1,0.52,0.49,20.94
72.7951,18.9531,1,3,2,2,0,1.28,1.11,8.95
72.8158,18.9999,32,3,1,1,0,1.25,1.54,4.46
72.8084,19.0461,2,3,2,2,0,0.5,0.43,9.03
72.8014,19.0101,12,4,3,4,2,3.9,3.5,11.54
72.8929,18.8711,8,2,1,1,1,0.26,0.25,5.79
72.8362,19.027,1,5,3,3,0,0.76,0.61,26.48
72.8229,18.88,38,4,2,2,1,1.06,1.08,5.95
72.8783,18.8889,16,3,2,2,1,2.07,1.39,8.04
72.8622,19.0642,0,3,1,1,1,2.92,2.27,12.94
72.8901,18.9564,1,3,2,2,0,2.05,1.95,14.86
72.8051,18.9814,6,2,1,1,0,2.58,3.15,4.9
72.8981,18.9061,7,5,3,4,2,0.35,0.41,17.84
72.7911,19.0624,23,4,3,3,1,18.17,15.0,2.01
72.8597,19.0044,5,3,2,2,2,1.26,0.97,18.64
72.8231,18.9203,24,2,1,1,2,0.08,0.1,5.44
72.8547,18.9616,11,4,2,2,1,3.28,2.47,16.11
72.7839,18.9882,16,3,2,2,1,1.42,1.31,7.34
72.8684,18.8919,9,3,2,3,1,2.09,1.78,8.55
72.8116,19.0143,8,2,1,1,1,0.53,0.46,5.84
72.7973,18.9079,7,4,3,3,1,1.09,0.93,12.61
72.8884,19.0566,3,3,2,2,2,0.19,0.15,20.79
72.8514,18.9789,1,3,2,3,0,1.58,1.15,16.91
72.8843,18.9267,16,4,3,3,1,1.43,1.04,11.44
72.8953,18.9592,12,4,2,2,1,3.01,3.24,15.0
72.8696,19.0642,23,5,3,3,1,5.63,4.11,15.06
72.8087,18.9799,3,3,2,3,0,0.22,0.19,9.91
72.8543,18.8839,5,3,2,2,1,3.4,3.27,8.23
72.8217,18.8792,46,3,2,2,1,5.47,3.82,3.22
72.8253,18.9319,7,2,1,1,1,1.28,1.28,5.5
72.8456,18.9301,0,3,1,1,1,0.73,0.56,8.31
72.8246,19.0291,14,4,2,2,1,1.26,1.04,17.34
