Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,prediction
72.8744,18.946,1,2,1,1,1,2.99,3.08,4.983199999999999
72.8603,19.035,21,2,1,1,2,0.76,0.54,9.060399999999994
72.8818,18.9841,20,3,1,1,0,0.43,0.33,9.535699999999995
72.871,18.9545,8,4,3,4,0,3.68,2.87,17.930899999999998
72.8061,19.032,1,4,2,2,1,1.06,0.84,11.733899999999997
72.8725,19.061,7,5,3,3,1,10.64,7.2,11.481699999999995
72.8287,18.8907,1,2,1,1,1,3.67,2.81,5.018799999999998
72.8528,18.972,19,3,1,1,2,2.18,1.79,9.183899999999998
72.7881,18.9782,50,3,2,2,1,0.84,0.75,4.040299999999998
72.7911,19.0114,12,2,1,1,2,1.87,1.86,4.973599999999999
72.869,18.9597,50,2,1,1,2,4.12,3.7,3.8580000000000005
72.86,18.9957,4,3,2,2,2,1.95,2.1,17.610700000000005
72.8797,18.9805,16,3,1,1,2,0.44,0.38,13.080200000000001
72.8558,18.994,50,3,2,2,1,2.2,1.87,7.4925
72.898,19.0384,15,4,2,2,0,1.25,0.97,15.647000000000002
72.8765,19.0174,13,3,2,2,0,2.28,2.03,12.040799999999999
72.7877,19.0104,35,4,3,3,1,0.87,0.69,8.507700000000005
72.8375,19.0104,0,4,2,2,0,1.11,0.85,19.373599999999985
72.8378,18.9097,0,3,2,3,0,0.32,0.32,9.693299999999999
72.875,19.0014,9,3,1,1,0,0.67,0.55,11.963999999999999
72.7948,19.0105,50,3,2,3,2,0.28,0.22,3.8257999999999974
72.849,19.0034,2,4,2,2,0,0.27,0.31,19.649800000000006
72.8341,19.0139,7,2,1,1,2,2.65,1.9,9.671399999999998
72.8673,18.9619,29,4,2,2,2,2.1,1.97,14.341100000000004
72.8502,19.0525,20,2,1,1,1,3.07,3.49,6.739300000000006
72.7962,19.0379,3,2,1,1,2,0.71,0.55,6.268300000000002
72.8889,18.9464,25,4,3,4,1,6.46,4.88,6.997200000000003
72.8827,18.8911,35,4,3,3,0,3.83,3.38,5.969100000000001
72.8719,19.031,41,3,2,2,2,0.7,0.73,9.537699999999997
72.7981,18.9515,3,4,2,2,1,5.02,4.33,8.508499999999994
72.8145,19.0327,14,4,3,3,1,3.17,3.47,10.161399999999995
72.8593,19.0462,27,2,1,1,1,1.95,1.56,7.015099999999999
72.8145,18.8709,18,2,1,1,1,5.83,6.14,3.104500000000003
72.8639,18.9637,3,3,2,2,1,1.48,1.0,17.307999999999996
72.876,18.8705,3,3,2,2,0,0.57,0.45,9.169899999999998
72.7851,18.898,12,2,1,1,0,0.77,0.53,4.6269
72.8994,18.8848,2,4,2,2,1,3.4,3.81,9.084199999999997
72.7923,18.8927,14,3,1,1,2,7.39,6.94,3.447799999999999
72.8921,18.9859,4,2,1,1,1,0.39,0.49,10.801200000000003
72.8709,18.9891,30,3,2,2,1,9.18,10.43,4.480100000000003
72.8461,19.058,19,4,3,3,1,0.99,0.84,20.4184
72.8488,19.0196,26,2,1,1,1,4.81,3.7,5.609199999999999
72.866,19.0053,0,4,2,2,0,0.65,0.7,19.50049999999999
72.8221,18.933,1,4,2,2,1,6.73,4.99,7.676699999999998
72.8915,19.0622,27,3,2,2,1,3.81,4.02,10.277199999999988
72.8433,18.9173,49,4,3,3,2,1.21,1.24,5.715700000000001
72.8665,18.9269,6,4,3,3,1,0.96,0.69,13.284399999999994
72.8319,19.0448,22,5,3,3,1,1.69,1.2,20.17790000000001
72.794,19.0544,0,4,3,3,1,8.1,5.46,8.697199999999999
72.8994,18.9081,24,4,2,2,1,6.47,4.44,5.778800000000001
72.8831,18.9888,9,4,2,3,0,1.59,1.7,16.70049999999999
72.8946,18.8835,10,2,1,1,1,3.78,2.71,4.398800000000003
72.7984,18.9378,6,2,1,1,1,0.22,0.17,5.854699999999998
72.8513,19.0093,18,2,1,1,1,3.52,2.56,7.419200000000003
72.8864,19.025,0,3,2,2,1,0.3,0.27,19.126800000000017
72.8717,18.961,7,3,2,2,2,0.14,0.11,19.809700000000014
72.8004,19.0209,11,4,3,3,1,7.91,7.41,7.044699999999999
72.8579,18.8772,9,4,3,3,1,2.5,2.64,11.592199999999997
72.8118,18.8686,16,4,2,2,0,7.25,7.89,5.3326
72.887,18.9686,18,2,1,1,2,1.48,1.04,9.108200000000009
72.8267,18.9939,5,2,1,1,1,0.3,0.34,10.618900000000002
72.809,18.88,3,4,2,2,2,3.7,3.21,9.7199
72.8521,18.9811,3,4,2,2,1,3.77,2.57,18.149000000000015
72.7987,18.8987,39,2,1,1,0,2.89,3.58,2.4546
72.866,19.044,5,3,2,2,1,0.52,0.54,17.773500000000002
72.8142,18.9313,50,4,2,3,1,0.26,0.2,5.303299999999998
72.7946,19.0599,11,4,3,3,2,6.41,6.85,7.5154
72.8388,19.0324,1,4,2,2,2,1.82,2.13,20.29959999999999
72.805,18.944,24,3,2,2,1,6.4,5.38,4.862999999999996
72.7951,19.0595,11,2,1,1,0,2.85,2.46,4.058600000000003
72.8969,19.0125,24,2,1,1,2,3.57,3.08,6.765999999999999
72.7995,19.0435,2,3,1,1,2,5.4,4.4,5.3678
72.8898,18.9066,10,2,1,1,1,4.87,4.62,3.7382999999999993
72.8886,18.8876,3,3,2,2,1,2.88,3.44,8.1597
72.7991,18.9208,16,3,1,1,2,0.22,0.24,6.957299999999999
72.7949,18.9547,5,2,1,1,1,6.98,5.02,3.3106999999999993
72.8131,18.902,39,3,2,2,0,1.31,1.09,5.248199999999997
72.8714,19.0414,0,4,2,2,0,4.19,3.71,15.279000000000005
72.892,18.9803,20,4,2,2,1,0.62,0.58,16.967600000000008
72.8718,18.8804,11,3,1,1,0,7.33,5.64,3.9204000000000025
72.8127,19.0323,0,3,2,2,1,2.19,1.7,9.118400000000001
72.8043,18.8902,2,3,2,3,0,0.26,0.27,9.696000000000003
72.8535,18.968,50,4,3,3,2,10.98,8.16,4.726400000000005
72.8615,19.0644,13,2,1,1,2,0.1,0.1,10.276399999999992
72.8928,19.033,3,2,1,1,1,2.08,2.49,9.193599999999993
72.8255,18.9454,7,3,2,3,1,3.99,4.51,7.266900000000003
72.8361,18.9848,22,3,2,2,2,6.36,4.74,10.392000000000001
72.8485,19.0252,8,2,1,1,1,5.8,6.65,6.292099999999997
72.8983,19.0018,24,2,1,1,1,6.45,6.02,5.0803
72.8743,19.0234,0,3,1,1,1,0.68,0.84,14.0026
72.8579,18.8916,1,4,2,2,0,0.78,0.84,10.439800000000002
72.8737,18.9267,9,2,1,1,0,7.47,6.4,2.7524999999999995
72.8779,19.0586,25,4,3,3,2,0.69,0.5,19.924
72.885,19.0557,4,3,2,2,2,1.37,1.56,17.911100000000012
72.8,18.9647,27,3,1,1,0,0.94,1.1,5.017
72.8772,19.0088,5,3,2,3,1,6.97,5.18,11.653399999999994
72.8873,18.9338,30,4,3,3,0,0.79,0.93,8.7541
72.8989,19.0385,49,4,2,2,2,1.15,0.78,9.194099999999993
72.7959,18.9485,0,2,1,1,1,0.11,0.1,6.0211999999999986
72.8901,19.0066,22,2,1,1,1,1.98,1.45,7.6144
72.8542,18.9974,1,3,2,2,1,2.19,1.47,16.530199999999997
72.7996,18.87,7,3,1,1,1,5.99,4.09,5.148500000000004
72.8837,18.9419,19,5,3,3,1,3.51,2.53,9.675600000000001
72.8781,19.0305,3,3,2,2,0,3.49,2.37,13.8895
72.884,18.9511,19,2,1,1,1,7.75,5.5,4.931999999999998
72.8519,18.9461,39,4,3,4,0,2.39,2.2,7.015900000000005
72.8693,18.9209,25,2,1,1,1,2.26,2.64,3.6261000000000005
72.7953,19.0389,3,2,1,1,0,0.51,0.39,5.351400000000001
72.7925,18.9984,0,4,3,4,1,0.72,0.54,15.141200000000008
72.8958,18.928,11,2,1,1,1,5.87,4.64,3.4790000000000005
72.8627,19.0497,3,2,1,1,1,3.13,2.31,9.137199999999993
72.8809,18.9702,26,4,3,3,2,0.14,0.1,19.68799999999999
72.8579,19.0643,42,2,1,1,0,0.12,0.1,5.950699999999996
72.8908,18.8766,8,4,2,3,0,0.39,0.49,10.207300000000005
72.8712,18.944,12,3,1,1,1,0.15,0.1,7.221900000000002
72.8905,19.0006,12,2,1,1,0,0.08,0.1,8.462900000000005
72.8673,18.872,4,4,2,2,2,1.43,1.26,11.964599999999997
72.8423,18.9192,8,2,1,1,1,0.37,0.41,5.669699999999999
72.8816,18.9788,8,2,1,1,1,1.8,1.21,9.323499999999997
72.8916,18.9168,34,3,1,1,1,1.29,1.18,4.518399999999999
72.7903,19.0146,29,2,1,1,1,2.99,3.45,3.294599999999998
72.8689,18.9817,44,3,2,2,1,3.79,2.62,7.152399999999996
72.8236,18.8872,1,4,2,2,0,6.17,4.74,7.1006999999999945
72.7862,18.8782,7,2,1,1,1,2.0,1.42,5.142700000000001
72.804,19.0145,4,4,3,3,1,2.59,3.14,11.742899999999997
72.8567,18.8806,8,3,2,2,1,0.99,0.81,9.278700000000004
72.8074,18.8853,1,3,1,1,0,6.46,4.33,5.306
72.8548,18.9288,12,4,3,4,1,0.49,0.34,13.068299999999999
72.818,18.9891,12,3,2,2,0,3.39,2.48,6.587400000000005
72.7926,19.052,32,3,2,2,0,4.47,3.35,5.690799999999997
72.8911,18.8798,36,4,2,3,1,0.36,0.38,6.366300000000006
72.8296,18.9478,30,3,2,2,0,7.28,5.11,4.5376
72.8889,18.8703,1,4,2,2,0,0.33,0.27,10.535600000000004
72.8252,19.0574,14,2,1,1,1,1.43,1.03,8.66170000000001
72.8566,19.0012,5,2,1,1,1,3.28,2.9,8.339099999999995
72.8108,18.8703,9,4,2,2,1,0.97,1.0,11.008400000000005
72.874,18.8783,0,3,2,2,0,8.48,8.53,4.3625
72.8817,18.9231,30,3,2,2,2,0.11,0.1,7.191600000000001
72.8544,18.9012,13,4,2,2,1,2.34,2.83,9.054999999999996
72.7884,18.9994,18,2,1,1,1,3.54,2.82,3.7622999999999998
72.8992,18.9994,16,2,1,1,0,2.56,1.95,7.046000000000001
72.8661,18.9489,16,2,1,1,1,2.87,2.26,4.177699999999999
72.8854,19.0078,10,2,1,1,0,2.53,1.94,7.810200000000005
72.7952,19.0553,25,4,3,3,1,9.33,7.15,5.598900000000002
72.7919,18.9087,14,4,3,3,1,1.62,1.89,10.971200000000001
72.83,18.9298,13,4,3,4,1,0.74,0.87,12.638100000000001
72.8803,18.9009,50,4,3,4,1,4.53,4.14,4.849000000000002
72.8806,19.0123,26,3,1,1,1,2.75,2.54,8.594199999999999
72.8441,18.9539,5,5,3,3,2,4.67,3.43,20.80200000000001
72.819,18.9675,25,2,1,1,1,0.75,0.63,4.235499999999999
72.8338,18.8928,50,3,2,2,1,5.58,4.43,3.3479000000000023
72.8399,18.9158,1,4,3,3,2,2.28,1.75,14.104999999999995
72.8914,18.8839,2,2,1,1,1,4.73,4.34,4.186700000000002
72.8073,18.9039,0,5,3,3,1,7.85,6.51,8.007
72.8163,18.9015,21,2,1,1,2,0.14,0.1,5.036800000000003
72.7859,18.9165,0,5,3,3,0,8.93,6.79,7.538900000000004
72.8269,18.9416,34,4,2,2,1,0.09,0.1,7.344499999999999
72.8226,18.9777,19,4,2,3,0,3.68,2.46,14.0141
72.8669,18.886,44,2,1,1,0,2.19,2.07,2.4666000000000006
72.8511,18.8874,30,3,2,3,0,6.05,4.21,4.8092999999999995
72.8211,18.955,4,3,2,2,1,0.23,0.25,18.240299999999994
72.8674,18.9351,50,4,3,3,1,3.1,2.1,5.278999999999999
72.7889,18.897,14,2,1,1,2,0.11,0.1,5.535700000000002
72.8945,19.0547,5,2,1,1,1,0.58,0.44,10.556500000000002
72.8998,18.9757,28,3,2,2,1,5.27,3.67,9.557599999999999
72.855,19.0056,5,3,1,1,0,3.0,3.21,10.35430000000001
72.8463,18.9859,9,2,1,1,1,1.4,1.01,9.276
72.8947,19.0485,37,4,3,3,1,1.92,1.35,14.472199999999988
72.7895,19.0587,12,4,2,2,0,4.6,3.75,7.676200000000002
72.859,18.9062,19,2,1,1,2,4.42,2.96,3.7678999999999996
72.8704,19.0057,50,2,1,1,1,5.59,4.28,3.5232
72.8386,18.9652,6,4,2,2,1,2.28,1.86,18.372100000000003
72.798,19.0135,9,3,2,2,0,1.46,1.79,7.881800000000001
72.8765,18.9197,0,4,3,3,2,3.52,2.89,12.425699999999999
72.8552,18.9985,7,3,1,1,1,2.8,1.87,11.851100000000006
72.8772,19.0124,10,3,2,2,1,1.0,0.67,16.24379999999999
72.8502,18.9858,5,3,2,3,0,2.23,2.17,14.472999999999992
72.8121,18.9982,50,2,1,1,2,0.48,0.33,2.5946000000000002
72.8261,18.9335,7,2,1,1,1,1.06,0.81,5.622300000000003
72.8379,19.0412,5,4,3,4,1,1.74,1.58,23.638299999999994
72.8755,18.9254,18,3,1,1,1,6.14,5.1,4.100900000000003
72.8457,18.8839,7,2,1,1,0,2.73,3.26,4.0949
72.863,18.9712,13,2,1,1,1,1.34,1.01,8.964600000000006
72.7889,18.9408,42,3,2,2,1,0.42,0.38,5.489600000000001
72.8881,18.9552,0,2,1,1,2,5.79,4.75,7.739899999999997
72.797,18.9107,50,2,1,1,0,3.46,2.61,2.0308000000000006
72.8605,18.9951,0,3,2,2,0,4.29,4.51,12.246100000000014
72.8025,18.9707,40,4,2,3,1,0.81,0.69,5.811399999999995
72.8896,18.9362,3,4,2,2,2,1.62,1.21,11.911999999999995
72.839,18.9102,22,2,1,1,0,6.43,4.86,2.9314999999999998
72.7855,18.8905,50,2,1,1,2,2.29,1.8,2.353
72.8138,18.9618,24,4,2,2,2,9.11,7.92,4.721099999999999
72.8152,18.9888,4,4,3,3,0,2.22,2.65,11.725900000000003
72.8605,19.0507,25,4,2,2,2,0.09,0.1,16.924200000000027
72.7854,19.0543,8,4,2,2,1,5.27,3.78,8.357899999999999
72.8483,18.9347,2,4,2,2,0,2.26,2.66,9.267999999999997
72.8772,19.0213,37,4,3,4,0,1.38,1.35,13.881600000000002
72.8686,19.0226,14,4,2,2,0,1.5,1.48,15.583999999999993
72.8286,18.9389,5,4,2,2,1,2.25,1.68,10.142099999999994
72.8193,18.9932,0,4,3,3,1,14.29,9.54,4.696400000000001
72.8551,18.9705,4,5,3,4,1,1.87,2.04,25.6418
72.8888,18.9762,3,3,2,2,0,2.06,1.57,14.473499999999985
72.7918,19.0573,8,2,1,1,1,2.9,2.46,4.895200000000001
72.8341,19.0525,3,4,2,2,2,0.52,0.35,23.790200000000013
72.8696,18.9237,11,3,1,1,1,0.87,0.71,7.124500000000003
72.8042,19.0047,0,4,2,2,1,2.25,2.05,10.447000000000003
72.8901,18.9243,9,3,2,2,0,2.17,1.71,7.779399999999999
72.831,18.9553,8,3,2,2,0,7.14,8.55,8.4622
72.852,19.0393,8,3,2,3,2,1.85,1.51,17.924699999999998
72.8418,18.9533,5,3,2,2,0,18.58,12.81,4.648099999999998
72.8519,18.9994,9,5,3,4,0,5.33,3.76,17.59870000000001
72.7875,19.0516,11,4,3,4,2,8.97,8.72,5.9722000000000035
72.8967,19.0658,4,3,1,1,1,6.21,4.36,9.296500000000005
72.8365,18.9791,5,5,3,4,1,2.29,1.65,26.258000000000006
72.8352,19.0492,11,3,1,1,1,2.16,1.46,10.791099999999997
72.8843,18.9866,13,2,1,1,1,3.56,2.43,7.724300000000002
72.8987,18.9443,32,3,1,1,1,3.16,2.84,4.004299999999998
72.8072,18.8685,3,3,1,1,1,7.5,5.33,4.471700000000004
72.8497,19.0038,0,4,3,3,2,2.81,2.72,23.0375
72.8928,19.0024,21,2,1,1,1,6.29,4.5,5.657999999999996
72.8337,18.9488,4,3,2,2,0,7.6,6.53,5.6961999999999975
72.8844,18.94,12,4,3,3,1,2.13,2.2,11.358800000000006
72.8107,18.9619,18,3,2,2,1,1.81,1.94,7.6714
72.8673,18.9367,6,4,2,3,1,1.83,1.23,11.008999999999999
72.8485,18.8897,24,2,1,1,0,2.78,2.35,3.403800000000002
72.8881,19.037,3,4,3,3,2,0.42,0.38,28.828400000000016
72.8897,18.9451,19,4,3,3,1,0.72,0.85,10.933799999999994
72.8291,18.8721,2,3,2,2,2,0.75,0.91,10.883300000000006
72.8937,18.989,5,4,3,4,1,3.13,3.0,20.340499999999995
72.8354,19.0112,5,4,2,3,2,5.19,5.09,15.235000000000005
72.8995,19.0022,17,3,2,2,1,1.91,1.65,13.764500000000009
72.8612,18.9635,9,2,1,1,2,0.37,0.33,11.251399999999995
72.8678,18.9298,4,3,2,2,2,6.26,6.16,6.465799999999998
72.7959,18.8973,3,4,3,3,2,1.58,1.14,14.313399999999994
72.8212,18.9552,48,3,2,2,2,0.23,0.15,8.203100000000004
72.8793,18.9964,46,3,1,1,2,0.16,0.16,5.7082999999999995
72.7956,18.9574,13,3,1,1,0,1.74,1.61,6.010199999999998
72.8629,18.9045,9,4,2,2,0,2.45,2.27,8.617499999999996
72.8383,19.046,39,4,3,3,1,1.93,2.39,12.801999999999996
72.8213,19.0216,4,2,1,1,1,2.47,1.65,9.2976
72.8531,18.8919,9,4,3,3,2,0.9,0.69,14.067700000000007
72.8938,19.059,13,4,2,2,0,3.07,2.39,14.653699999999994
72.7976,18.8719,11,3,1,1,1,2.25,1.57,6.523100000000004
72.8832,19.0483,20,4,2,2,2,4.17,4.67,13.101799999999995
72.8998,19.0281,4,3,1,1,2,1.45,1.26,13.827300000000003
72.8386,18.9418,23,2,1,1,1,1.63,1.15,4.378200000000002
72.8864,18.976,12,3,2,2,0,1.61,1.72,13.539499999999999
72.8645,18.921,7,4,3,3,1,14.21,10.41,3.661299999999999
72.7991,18.9356,2,4,2,2,2,0.28,0.2,13.176099999999995
72.8315,18.8688,16,4,2,2,1,6.19,5.21,6.4660999999999955
72.8738,18.9718,10,3,2,2,1,2.07,1.75,15.029399999999995
72.8783,18.8846,6,3,2,2,1,0.43,0.52,9.615500000000004
72.8394,19.0357,2,3,2,2,0,1.54,1.86,14.67159999999999
72.8904,18.9748,7,2,1,1,1,8.67,10.78,3.663200000000001
72.8655,18.9535,46,2,1,1,1,2.35,2.12,4.256099999999999
72.8313,18.9956,37,3,2,2,0,2.16,2.12,9.5049
72.8375,19.0557,21,2,1,1,2,2.83,3.49,6.894600000000001
72.898,18.9454,13,2,1,1,2,6.61,5.92,3.353700000000001
72.85,18.8921,16,2,1,1,0,0.86,0.69,4.347100000000001
72.8623,19.0295,2,2,1,1,1,2.08,1.6,9.882300000000006
72.7903,18.9196,4,4,2,2,0,2.87,2.07,9.103100000000001
72.7931,18.8861,6,3,2,2,1,1.7,1.41,9.052499999999995
72.7937,19.0205,7,3,1,1,1,0.86,1.0,7.103100000000001
72.7993,18.8746,44,4,3,4,0,3.28,2.63,5.9784000000000015
72.7981,19.0111,2,4,2,3,1,0.8,0.89,12.088100000000006
72.8617,19.0151,4,3,1,1,1,4.61,3.76,10.275799999999995
72.8139,18.9855,0,4,2,2,1,4.35,4.39,8.940099999999996
72.7898,19.0162,0,3,2,2,2,2.34,1.83,9.471199999999996
72.8703,19.0529,5,4,2,2,1,4.45,3.4,16.068600000000007
72.867,18.8718,0,2,1,1,1,0.88,1.07,5.7691
72.8498,18.9258,17,2,1,1,2,13.21,10.24,1.6796
72.8514,19.0531,21,2,1,1,0,2.03,2.1,6.774100000000007
72.827,18.9607,28,3,1,1,2,0.8,0.6,9.930500000000006
72.8589,18.965,8,2,1,1,1,1.4,1.71,8.955700000000002
72.8383,19.0061,23,4,2,3,0,2.54,3.02,13.065400000000002
72.8742,19.0156,26,5,3,3,1,1.96,1.49,18.062800000000006
72.8046,18.8764,2,2,1,1,1,0.42,0.34,5.956000000000002
72.8246,18.9911,27,4,2,2,1,0.55,0.48,15.05499999999999
72.8455,19.0291,29,3,2,2,2,0.63,0.6,12.827500000000004
72.8084,18.9329,7,4,3,3,2,0.86,0.73,14.795700000000002
72.8781,18.8929,7,2,1,1,1,1.0,0.81,5.6538999999999975
72.8912,19.0272,15,2,1,1,1,0.44,0.55,8.9739
72.8242,19.0117,15,4,3,3,0,2.75,1.99,17.490000000000006
72.8777,18.899,50,4,2,2,0,1.68,2.01,3.977800000000002
72.8789,18.9676,31,4,3,3,1,2.86,2.8,14.10200000000001
72.8188,19.0548,17,2,1,1,1,0.11,0.1,5.136399999999997
72.8472,19.0603,2,2,1,1,1,3.83,4.12,7.909499999999993
72.8392,18.8925,2,3,2,2,1,1.38,1.39,9.699500000000002
72.8859,18.9826,1,2,1,1,0,0.13,0.13,9.710699999999994
72.8824,19.0534,8,3,2,2,1,0.75,0.57,16.906599999999997
72.8558,18.9536,0,3,2,2,0,0.56,0.42,16.845200000000013
72.8194,18.9975,40,4,3,3,1,0.2,0.15,7.363699999999999
72.7898,19.0158,50,3,1,1,1,5.93,3.97,2.1643000000000003
72.8748,19.0308,14,4,2,2,0,4.64,5.54,11.9036
72.8322,18.8757,8,3,2,2,1,3.85,3.13,7.814199999999999
72.8476,18.9439,19,4,2,3,0,0.51,0.48,8.811500000000006
72.8255,18.8797,10,4,2,3,0,2.66,2.16,8.671799999999998
72.8824,19.0061,7,3,2,2,0,0.15,0.14,15.819200000000013
72.88,18.9526,48,2,1,1,1,3.97,2.78,4.0809999999999995
72.8932,18.9876,5,3,2,2,0,4.23,3.16,12.573800000000006
72.8888,19.0454,8,4,2,2,2,0.12,0.1,22.623200000000015
72.7918,18.9973,10,4,3,3,0,2.42,1.86,11.4565
72.8669,18.9376,30,3,1,1,2,8.31,8.31,2.4409
72.8987,18.9131,7,3,2,2,1,2.55,3.02,8.345499999999994
72.826,18.891,0,3,1,1,0,0.75,0.81,7.2423999999999955
72.8664,19.0361,25,2,1,1,1,1.83,1.46,7.104399999999997
72.8535,18.9738,8,3,2,2,0,3.75,3.49,12.134900000000007
72.7915,18.9913,6,2,1,1,2,1.12,0.92,6.053999999999994
72.8435,18.927,6,3,1,1,0,5.67,6.72,3.7756
72.8588,19.0544,9,2,1,1,1,0.71,0.66,9.8857
72.8716,18.9176,50,3,2,2,2,5.72,4.45,3.5700000000000007
72.8668,19.055,3,3,1,1,1,1.4,1.5,13.382000000000005
72.7922,18.9638,50,3,2,2,1,2.37,2.87,3.8591999999999977
72.8625,18.9982,30,2,1,1,1,1.33,1.17,6.666399999999999
72.8322,19.0579,31,3,2,3,2,0.87,0.89,12.532700000000002
72.8543,18.904,20,4,2,2,0,5.86,5.04,5.916299999999994
72.8979,18.9545,10,2,1,1,1,0.64,0.56,9.986500000000005
72.8504,19.0131,1,3,1,1,1,0.76,0.76,14.023600000000004
72.8946,18.9535,20,2,1,1,0,1.64,1.79,7.262600000000008
72.8015,19.0102,18,2,1,1,1,0.9,0.81,4.806600000000004
72.7955,19.0132,13,3,1,1,2,0.49,0.54,7.182599999999996
72.8913,18.9133,9,4,3,3,1,0.8,0.68,12.876199999999994
72.8359,19.0593,4,5,3,3,0,1.71,1.41,24.23269999999999
72.8547,18.9552,0,4,2,2,1,5.53,4.98,14.0149
72.8332,18.9476,11,4,2,3,2,0.85,0.92,11.81370000000001
72.8968,18.9307,46,4,2,2,1,1.14,0.87,5.5257000000000005
72.8627,19.0337,3,4,3,3,2,0.2,0.15,28.960399999999996
72.7911,18.8804,31,5,3,3,2,8.43,6.26,5.600500000000002
72.8033,18.8873,4,4,2,3,2,5.93,4.39,8.8358
72.8863,18.888,9,4,3,3,1,0.78,0.66,12.8133
72.8642,18.9464,8,2,1,1,1,2.14,2.13,4.888700000000001
72.8545,18.9742,50,4,2,2,1,4.96,3.47,6.495899999999999
72.8989,19.0308,14,2,1,1,1,2.42,3.0,7.583100000000002
72.8149,18.9151,11,3,2,2,0,10.95,8.67,3.8238000000000003
72.8807,18.8967,9,4,3,3,1,0.22,0.23,13.5286
72.8739,18.9099,23,3,2,2,0,1.71,1.91,6.537299999999997
72.8087,18.9457,7,3,2,2,1,1.83,1.75,9.067600000000004
72.8917,19.0475,3,2,1,1,2,1.25,1.05,11.481200000000007
72.8982,18.9738,39,4,2,3,0,8.21,6.65,6.177899999999998
72.8702,18.8867,9,4,2,2,2,1.8,1.43,10.8815
72.7861,19.0637,45,4,3,3,2,0.14,0.1,7.385100000000002
72.8542,18.973,18,4,3,3,1,0.6,0.42,21.287000000000003
72.8223,19.0334,30,4,2,3,2,11.7,9.11,5.3564
72.8247,19.0598,3,4,2,2,1,10.73,7.54,8.784599999999996
72.8618,19.0262,11,3,2,2,1,0.45,0.36,16.204400000000003
72.8351,18.9003,2,2,1,1,0,5.39,4.63,3.6371999999999995
72.849,19.0376,0,3,2,2,1,1.95,2.07,16.26349999999999
72.8234,19.0508,4,2,1,1,2,1.34,1.33,11.045500000000011
72.8018,18.9678,18,4,3,3,2,1.42,1.69,11.712700000000007
72.7966,18.8947,10,2,1,1,0,3.58,2.51,4.1396999999999995
72.8493,18.9169,4,3,2,3,0,0.71,0.87,9.184400000000004
72.84,18.9122,22,5,3,3,1,7.85,5.36,6.273999999999998
72.823,18.9459,12,4,2,2,2,2.87,3.52,9.524700000000005
72.8121,18.9858,11,4,3,3,1,2.63,2.05,11.226499999999996
72.8914,19.0502,15,4,3,3,1,4.9,3.83,16.222099999999987
72.8317,18.9351,23,3,2,3,2,1.06,1.25,7.839499999999992
72.8396,18.9223,9,2,1,1,2,0.94,0.67,5.910899999999998
72.7983,18.973,13,5,3,3,1,2.12,2.09,11.216899999999992
72.8084,19.0144,15,2,1,1,1,1.85,2.24,4.500999999999999
72.8102,18.9687,11,3,1,1,2,7.61,6.51,4.103399999999999
72.8194,18.9431,10,4,3,3,1,2.11,2.38,11.761200000000004
72.8095,19.0554,3,3,2,2,1,12.25,8.2,3.867199999999999
72.7965,18.8966,4,3,2,2,2,5.17,3.54,7.705400000000003
72.8922,18.931,15,2,1,1,1,1.71,1.24,4.665699999999999
72.866,19.0142,17,4,2,2,0,3.75,2.78,13.865199999999993
72.8473,18.9811,47,5,3,3,1,7.31,7.11,6.819400000000002
72.8252,18.8846,32,3,2,2,1,0.72,0.65,6.218299999999999
72.889,18.8751,11,3,1,1,1,0.45,0.43,6.967600000000004
72.8754,18.9459,5,3,2,2,1,3.36,3.81,7.822900000000001
72.8849,18.9318,11,4,3,3,1,12.12,8.24,4.6635
72.7916,18.9402,4,2,1,1,0,3.92,3.17,4.235200000000001
72.898,18.8886,8,4,2,2,1,0.13,0.1,11.782999999999998
72.8707,19.0519,27,4,3,3,1,0.4,0.43,18.0718
72.7939,19.0378,1,3,2,2,1,1.35,1.5,9.422600000000003
72.8749,18.8728,50,2,1,1,0,2.94,2.7,2.0155000000000007
72.8718,19.0602,17,4,3,3,2,4.04,4.69,18.027499999999993
72.8631,19.0272,15,2,1,1,1,1.31,1.32,8.722400000000004
72.8963,18.8846,46,3,1,1,2,0.22,0.15,3.7229999999999985
72.8742,18.8733,26,4,3,3,2,3.65,3.92,8.376299999999999
72.8135,19.02,29,4,3,4,1,1.33,1.08,9.319999999999995
72.8467,18.8679,46,2,1,1,1,0.1,0.1,2.759400000000001
72.8191,18.8949,7,4,3,3,2,0.78,0.71,14.934499999999996
72.7997,18.8711,21,3,2,2,1,2.15,1.95,6.823199999999993
72.877,19.0133,1,2,1,1,0,7.97,7.19,5.415300000000002
72.89,18.9169,21,5,3,4,2,0.74,0.6,13.04280000000001
72.7958,19.0419,0,2,1,1,0,0.22,0.16,5.829800000000005
72.8172,18.9728,49,3,1,1,0,0.37,0.38,3.118999999999997
72.8152,19.0393,12,2,1,1,1,0.57,0.58,5.236300000000001
72.8726,18.9799,50,4,3,3,0,0.99,0.86,9.662599999999996
72.8653,18.9462,29,3,2,2,1,3.04,2.7,5.888299999999998
72.8403,18.971,12,2,1,1,0,10.0,10.27,3.324100000000001
72.8379,19.0163,22,2,1,1,2,0.18,0.15,9.065499999999995
